raw_dimension_x,raw_dimension_y,raw_dimension_z,raw_voxel_size_x,raw_voxel_size_y,raw_voxel_size_z,raw_max_b,raw_neighbor_corr,raw_num_bad_slices,raw_num_directions,t1_dimension_x,t1_dimension_y,t1_dimension_z,t1_voxel_size_x,t1_voxel_size_y,t1_voxel_size_z,t1_max_b,t1_neighbor_corr,t1_num_bad_slices,t1_num_directions,mean_fd,max_fd,max_rotation,max_translation,max_rel_rotation,max_rel_translation,t1_dice_distance,file_name,subject_id,session_id,task_id,acq_id,space_id,rec_id,run_id
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.750599,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.827034,0.0,118.0,0.5226617639359127,1.356796027265,0.008967160247,1.157293605,0.008180225034999999,0.8107303452,0.017896296227658585,sub-99352_ses-10126_acq-multiband,sub-99352,ses-10126,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.7446470000000001,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.83045,0.0,118.0,0.3204308125958086,0.8572740303399999,0.007611303590000002,0.4025267534000001,0.0049188726120000005,0.37169947354000005,0.021058938895056112,sub-104059_ses-10762_acq-multiband,sub-104059,ses-10762,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.7897529999999999,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.8592299999999999,0.0,118.0,0.4209766882240957,0.989079660596,0.00685051363,1.005760888,0.0037759748519,0.8591280580899999,0.018160393308978867,sub-83454_ses-10161_acq-multiband,sub-83454,ses-10161,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.7863399999999999,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.855448,0.0,118.0,0.2882795532425189,0.945992523255,0.005037085619000001,0.5580668538,0.0021601883346,0.4679925127,0.01794268192841121,sub-104785_ses-10779_acq-multiband,sub-104785,ses-10779,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.743862,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.8495450000000001,0.0,118.0,0.4310230375924017,1.186861063205,0.009555746801,0.7836101857999999,0.004551036981999999,0.9360139847,0.018355456945887076,sub-87563_ses-10329_acq-multiband,sub-87563,ses-10329,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.8027569999999999,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.871287,0.0,118.0,0.20528958906948286,0.5809236575089999,0.004348653369,0.2748644972,0.0029178764960000004,0.31341488100000003,0.02308328577748995,sub-98871_ses-10717_acq-multiband,sub-98871,ses-10717,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.766081,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.8544290000000001,0.0,118.0,0.6314069978174239,1.5520926478,0.01147443894,0.7635729631,0.007653756535,1.2283596556,0.022946249848023556,sub-20313_ses-11136_acq-multiband,sub-20313,ses-11136,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.7403569999999999,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.803542,0.0,118.0,0.649132089952121,1.4776494625599998,0.006607216783,1.047703633,0.005774132027100001,1.346379672,0.014061055901212923,sub-114723_ses-11256_acq-multiband,sub-114723,ses-11256,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.797615,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.8610200000000001,0.0,118.0,0.3515563270530599,0.7527760309249999,0.018859641630000003,0.8226633913,0.003807348198000001,0.5594108821549999,0.01584767731923465,sub-89279_ses-10816_acq-multiband,sub-89279,ses-10816,,acq-multiband,,,
140.0,140.0,92.0,1.5,1.5,1.5,2010.0,0.786248,0.0,118.0,130.0,155.0,131.0,1.5,1.5,1.5,2010.0,0.848673,0.0,118.0,0.4263473244468179,1.0000745595324,0.005723860579999999,0.93091752,0.004180200805900001,0.8647116101999999,0.014551598996378841,sub-106880_ses-10302_acq-multiband,sub-106880,ses-10302,,acq-multiband,,,
