raw_dimension_x,raw_dimension_y,raw_dimension_z,raw_voxel_size_x,raw_voxel_size_y,raw_voxel_size_z,raw_max_b,raw_neighbor_corr,raw_num_bad_slices,raw_num_directions,t1_dimension_x,t1_dimension_y,t1_dimension_z,t1_voxel_size_x,t1_voxel_size_y,t1_voxel_size_z,t1_max_b,t1_neighbor_corr,t1_num_bad_slices,t1_num_directions,mean_fd,max_fd,max_rotation,max_translation,max_rel_rotation,max_rel_translation,t1_dice_distance,file_name,subject_id,session_id,task_id,acq_id,space_id,rec_id,run_id
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.68316,11.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.887165,0.0,71.0,1.2770347666915287,10.54765680874,0.09920859337,2.772668414,0.08593884202999999,2.614749532,0.01158073857695122,sub-117595_ses-PNC1,sub-117595,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.7630170000000001,16.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.899249,0.0,71.0,1.3106192583400995,7.202627262819999,0.1175980866,2.996396077,0.06672508637,1.958751249,0.022978668257795223,sub-98311_ses-PNC1,sub-98311,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.874445,0.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.9343870000000001,0.0,71.0,0.3521204218926,0.7492342945699999,0.02779622562,0.8909057212,0.0035643801100000046,0.3530829422,0.02393752361758408,sub-129336_ses-PNC1,sub-129336,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.810154,5.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.9259040000000001,0.0,71.0,0.5504485039049999,2.87750534263,0.01664928719,2.106635182,0.016119111329,1.8943426164000003,0.013476983019731246,sub-110214_ses-PNC1,sub-110214,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.9171520000000001,0.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.9394319999999999,1.0,71.0,0.25555499291438577,0.646303447036,0.008669490925999999,0.4745189478,0.00312631896693,0.30580945569999995,0.020090458390951745,sub-88486_ses-PNC1,sub-88486,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.9039969999999999,0.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.942478,0.0,71.0,0.2547888753563129,0.531999083707,0.009194890969,0.351384167,0.0020400835210000008,0.32043939089,0.011952607416774336,sub-111848_ses-PNC1,sub-111848,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.89556,0.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.937476,0.0,71.0,0.20239318281412852,0.595803010465,0.004258765373,0.3951462515,0.001626502141,0.33276994320000003,0.016772043216583998,sub-130034_ses-PNC1,sub-130034,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.6556109999999999,5.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.898919,0.0,71.0,1.6240060672181431,11.72216546143,0.1532255411,8.755810534,0.06579606980000001,4.625966009,0.014117915383738168,sub-93274_ses-PNC1,sub-93274,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.912126,5.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.932527,1.0,71.0,0.2547653544799543,0.7597474689219998,0.01253946126,0.6807724028000001,0.005771136144000001,0.4993963707,0.020141604035411136,sub-125558_ses-PNC1,sub-125558,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.862943,0.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.9372010000000001,0.0,71.0,0.2929376115419428,0.6971340482639999,0.055497448889999995,1.138338582,0.006240990017,0.4064240384,0.017100488369918343,sub-88137_ses-PNC1,sub-88137,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.9143020000000001,0.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.944992,0.0,71.0,0.20821376424473428,0.5565567447950001,0.00747579243,0.4881504652000001,0.0015310114249999995,0.3415180697162,0.016909232718517537,sub-112391_ses-PNC1,sub-112391,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.7376149999999999,0.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.9118950000000001,0.0,71.0,0.9178605617385855,5.426299736190001,0.101596415,0.8968259120999998,0.051175657660000005,0.6857854589000001,0.040784099229839534,sub-111372_ses-PNC1,sub-111372,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.8901319999999999,0.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.9246469999999999,0.0,71.0,0.2962326037286514,1.1977601484600002,0.01529741939,0.6351290445000001,0.010127729735,0.46547624719999997,0.014601871404215271,sub-106802_ses-PNC1,sub-106802,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.870519,0.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.935312,0.0,71.0,0.43058998358826295,2.91935136005,0.0197867211,1.482287685,0.022002320508,1.3668273379,0.025993405533617443,sub-109521_ses-PNC1,sub-109521,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.6477689999999999,32.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.786359,1.0,71.0,0.7745854380529423,10.794105753199997,0.1279506832,2.718592889,0.08973264418,1.8947346334000001,0.01975605663763121,sub-93949_ses-PNC1,sub-93949,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.9015120000000001,0.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.939876,0.0,71.0,0.2065672113614857,0.62560914718,0.0063850115980000005,0.5209599682,0.002163010183,0.26738073186,0.01613064079579374,sub-99419_ses-PNC1,sub-99419,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.9131809999999999,0.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.944034,0.0,71.0,0.2265560794901687,0.5641805444545002,0.002747983439,0.436731341,0.003696857253,0.3310842585,0.012706988385757671,sub-132179_ses-PNC1,sub-132179,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.867324,0.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.936826,0.0,71.0,0.1989407979268857,0.55120576783,0.01954280958,0.3756673805,0.0023428620186,0.2679673882,0.014473541124016756,sub-103941_ses-PNC1,sub-103941,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.8875870000000001,0.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.94237,0.0,71.0,0.2893293703537571,0.9797921443595,0.01101328246,0.7136978415999999,0.00381859342109,0.3545282339,0.022306105709120738,sub-127236_ses-PNC1,sub-127236,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.8720110000000001,0.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.9345469999999999,0.0,71.0,0.2899667727869429,0.6443167859900001,0.01922401413,0.7094089147,0.005026716273,0.3906211275,0.021217300711367224,sub-117394_ses-PNC1,sub-117394,ses-PNC1,,,,,
128.0,128.0,70.0,1.875,1.875,2.0,1005.0,0.9015299999999999,0.0,71.0,97.0,116.0,98.0,2.0,2.0,2.0,1005.0,0.917378,0.0,71.0,0.2283825044277,0.560693358125,0.01154306717,0.4034207755,0.0016653265337999998,0.32932008331,0.02088644807143756,sub-82674_ses-PNC1,sub-82674,ses-PNC1,,,,,
