"","subject","qc","fwhm","scheme","pipeline"
"370","bc53e270e146c120636de9d891bfd81c07fc55d2958d2939c73adfae66feb8e4",0.807101,4.40102368685,"ABCD","QSIPrep"
"371","226885e203275daecb005d08f112adc6ffc0fb3354ef8ccdd7234cd3e8033876",0.630804,4.50209976855,"ABCD","QSIPrep"
"372","4948faf10af1c34e421f3daabffc3b5eea64959ee48ea4e5bdd3cb4ee76a5c6a",0.818134,4.77217730157,"ABCD","QSIPrep"
"373","1f816a3a07496f4b3219b5c1a56b0b44b969f8f73c6da18f06b82e5a886dd95f",0.633817,4.07095777507,"ABCD","QSIPrep"
"374","9e86ecf6e6d3ca43905c68a5aebc1a4780d4f93c237bafb9066683c82fcc6c34",0.626861,4.34551849768,"ABCD","QSIPrep"
"375","b5e479fd2e3b93bc3021a8cb843f4b21e2554692089c2eff53a95afa9d3c3a10",0.590016,4.43676301277,"ABCD","QSIPrep"
"376","437c6c32a3c702ee2f728b77987611237fef2df8bc8ecc776dbdc76ed6c1ddaf",0.683561,4.57715430558,"ABCD","QSIPrep"
"377","272d81bb6cf493847cce225362046291461a4d84d4e26dfcd632e890874e70a8",0.667072,3.86446243409,"ABCD","QSIPrep"
"378","1b6ac72fad50e9526edada10d48cc5636ccfe70e139cd3ad12e0a1bbf6b6305a",0.792153,4.15192265735,"ABCD","QSIPrep"
"379","398a102455084ad42ce2c3b05d2db41ac44c9f62c4d3eba256275547a65ff4f5",0.796737,4.62984159683,"ABCD","QSIPrep"
"380","f4a0c6b32b1bf093a96034d47044e9a02d1f600700116dc729fd0e5d7541a9d5",0.584861,4.16997846844,"ABCD","QSIPrep"
"381","d5bd0b8159f21c3269da5628622f41a0fc4b9c00c718b055390db04c1eda94b1",0.631371,4.15836549771,"ABCD","QSIPrep"
"382","6f842e5d961e90e11f4b156cb0ac6633d98e9dbef5deb2c86ddb7a763f889a6f",0.823365,4.27602408229,"ABCD","QSIPrep"
"383","3c50042831af77ca14b3b477b1725b8f05f8d0aa2086e9d62bd8da0a8e0458b6",0.565126,4.44453482734,"ABCD","QSIPrep"
"384","4b7bf65b56ff33cab6b39384558e2253c62dc74cdb53a7a65a76515e733796da",0.704784,4.29703523121,"ABCD","QSIPrep"
"385","1d8a10a2cd4cf9c31a5a6e4197959a365f970fe69aaaf8b299bf1095018b46c9",0.714522,4.13779802406,"ABCD","QSIPrep"
"386","dbfad5a23cc5a32969d375231aa5ca60e282b8318414dd59142b01566d00e19c",0.709549,4.32107132625,"ABCD","QSIPrep"
"387","b6db2273ed6699095c63ee0357ffa1cdd52ebcf92a9611f618127a2362fed2d7",0.829117,4.91017389944,"ABCD","QSIPrep"
"388","aba9d5e55800eb5b02e80099f9ed1cbed6d8c730268a835e1ac026de30dadf2d",0.563536,4.36504084382,"ABCD","QSIPrep"
"389","8f5725c0943929e6308a16ff70d6d3ccda3e0b1165d04c9ba418b32ea5d44272",0.618164,3.95785163895,"ABCD","QSIPrep"
"390","be910fa0e505f1eb448de8f951a95cb0817b316eb9b830889fef1486d99a14a7",0.765938,4.67146518928,"ABCD","QSIPrep"
"391","8d341787194111cb8ffca6fd207ffb1911b2068e6d30cef4dc03ee3b35e4b6be",0.617093,4.00229524946,"ABCD","QSIPrep"
"392","5571e848fdd3f92b888dc66844531bd1e632fad4d2fc6d849449234e43c3bd58",0.800292,5.25003790631,"ABCD","QSIPrep"
"393","88ab6efdf2dac4a5da550f1c5b330d745716ea4f22fabda5c45bb056c7cc192d",0.825609,5.01486532428,"ABCD","QSIPrep"
"394","fc06a2e1aa372629578b2e0626079d0f854b04cba3838ac4329a674659254bdf",0.793561,4.77893202117,"ABCD","QSIPrep"
"395","299deba5f677ff6f456a66a2a1473abf95a3da01e473ed834ec60cc47924fccd",0.83305,4.74337317187,"ABCD","QSIPrep"
"396","ba69f0ec4f822aa9d2cb28d1f3c2a64f24a25b9e845bdeb032c872ad423cf35e",0.865331,3.99480986331,"HBN","QSIPrep"
"397","32539e090c916d070ab9860f7721c546d5d204c210704293a6bdfbee7c80f5ff",0.900982,4.74773319479,"HBN","QSIPrep"
"398","5d75b7498500c989b7de9394c235a809ba996e0ecdb92079d141bc536a22ee7c",0.879728,3.99183923239,"HBN","QSIPrep"
"399","f551283244478f3f142d81741ee6e216273a9e2ac402ddd21e5ec58a0b9c6588",0.818047,4.3893786099,"HBN","QSIPrep"
"400","63204024609bb7a9f8a2a678837bc7b1fef1d2cafbac83dfe5afcda25e5e9464",0.830394,4.32609312731,"HBN","QSIPrep"
"401","1d97f5c9f59266021708031d1392349dc8fbf6973640ca3beea3435e8d5c207c",0.849717,3.95082071148,"HBN","QSIPrep"
"402","5d91349756155e4df86fa93784031653ab1cb844c5d30a0d3e23c562e4fc58ef",0.818141,4.49339931868,"HBN","QSIPrep"
"403","7e0178d5d1315fb636267deb23dbff7d1a42380d16f469b4acbaa32078ac5d4b",0.939695,4.8444914032,"HBN","QSIPrep"
"404","5e314b8976bf2b542b6884bcdb90b6abf41550e55f338e47c5633b50d70844c2",0.694671,3.98433962738,"HBN","QSIPrep"
"405","70792569dda509cbbf2c3e873a2f45c7e812e856c55c08d93b5b0b8bb549881d",0.761036,4.44803323953,"HBN","QSIPrep"
"406","18e4bff79de516c3e19cc834aca5e697069ab9aeffefa5ca25d12d6c98a3aa64",0.834743,4.10204232233,"HBN","QSIPrep"
"407","3b5590a737b7e43267168d220371c7c1dd4a59677f472e893d54563a4f9cb9c7",0.852298,3.92982601165,"HBN","QSIPrep"
"408","cc396773f6b5f529eda0eb28e952455986ce10818d97bbf26f40462c3530f893",0.857584,4.00916253649,"HBN","QSIPrep"
"409","a60065b8d725e82cf23623a44047ef2191f0b17d0a5bde72ab76bcd7a5a209c4",0.852876,3.95288744865,"HBN","QSIPrep"
"410","6675bc5fdf613d221450b71ff815541d24bd350b7875ddd0aa713834457b09cf",0.807971,4.02297051932,"HBN","QSIPrep"
"411","6cde5529941a51e386fd1e72a2730b841e1b236b64710dcae09fc65388c71b0e",0.861652,3.92685343593,"HBN","QSIPrep"
"412","5b451cfe82e1ac78afa04d3a1dde8338b6e5589f7342ea2bbf81f3e536f2da66",0.897794,4.37591812906,"HBN","QSIPrep"
"413","b705a95d6d1da922d89ef60f45aca91a05ab09a17ddc06305d7774a505293f53",0.777648,4.11556210447,"HBN","QSIPrep"
"414","58ea97291436e77297623a621c51e2fa4ce57099b819db343777680da6adef66",0.933716,4.84148343385,"HBN","QSIPrep"
"415","04980bcbb025f62fb623af2abc278cec88f3e999c3f9d950781d10812bef70c9",0.775955,3.89519795947,"MultiShell 113","PreviousPipeline"
"416","ce53191e91f68926646a408c605887770b4022ffac003a7f75e08be3e946b180",0.749811,3.53124055006,"MultiShell 113","PreviousPipeline"
"417","1762118de51b9084e6c2f1c837fcfd6cdd3fe6f71720d13eea3593bda9101cd8",0.80582,4.39173243432,"MultiShell 113","PreviousPipeline"
"418","904b40e50ae962c3d1e24c4f3a64a04c8016b76279deb1e143135c387e363766",0.799866,3.78655811804,"MultiShell 113","PreviousPipeline"
"419","c270284221eb08af5dd86d202e08074db728c71d21c35942b1abb601561b0782",0.801306,3.78938731175,"MultiShell 113","PreviousPipeline"
"420","ba0b4fe34db5e38ff4b9fb59211790c8b7f67e505697a1c5ab247cc9e3eaba28",0.75676,4.39411182797,"MultiShell 113","PreviousPipeline"
"421","88a2cb562317d144baaee93d5e079dbb5e8875f6fb0e184997b5321b95b1d8a1",0.817146,4.19567529858,"MultiShell 113","PreviousPipeline"
"422","9f344762ad81365f9fa765659f0685d9341d01844fb816ea9d369f90b0070358",0.746821,3.94886828764,"MultiShell 113","PreviousPipeline"
"423","8ca6100895189063ff576d8cd02b42835ab062431a57d7f6d4f9d51ee010829e",0.802051,3.94648207885,"MultiShell 113","PreviousPipeline"
"424","84dac7e946d6f9b9fdd07de66a00e21c5e27ac4a670038d5dfe407c1098341af",0.78279,4.01614050702,"MultiShell 113","PreviousPipeline"
"425","6019caaef954ffc7224d5988224a01742246b4abfe43903058c78a75f9e0dd60",0.785909,4.64468933447,"MultiShell 113","PreviousPipeline"
"426","f8a8ff17d589ef24d3ab75141fb75bf8c53be3fb82ed8583cf2df9fad1d6e726",0.760441,4.175260275,"MultiShell 113","PreviousPipeline"
"427","1a2962f450960465512ba213e7a2eeafe2c339dc1db1f5353c0817aa7c5f4f28",0.823579,4.20877961084,"MultiShell 113","PreviousPipeline"
"428","bf88d0ee2901835c6ff81db575c6f5d1b4ce7946c78030943f51957f35310711",0.791339,4.11908473323,"MultiShell 113","PreviousPipeline"
"429","c451757e7e69d0bf4947a0744fbe750e3de5a3106c9a167e4e6227a9a3003706",0.763483,3.97703831902,"MultiShell 113","PreviousPipeline"
"430","c8ed8d8356a242f247480ad05ced32990cf820df0aa8e9232de7eea14617173e",0.770778,3.86709207236,"MultiShell 113","PreviousPipeline"
"431","86b704d6350bccee13d484df86ab8d235d1da1c821a503cdba1032302b6da8d2",0.765716,4.01308129489,"MultiShell 113","PreviousPipeline"
"432","e84f9207af43f14166ba072f48e4a7cc36bce1577f45378795f2bd1d9e1d544f",0.769433,4.25306562608,"MultiShell 113","PreviousPipeline"
"433","f0da525e53b45bf529ce3f08bc68e2684cc650b152be37e032d7a8e4f249a8b0",0.827718,4.03691562283,"MultiShell 113","PreviousPipeline"
"434","3e1b423051a2eaa701f4f9d502b4abcc283649e478348a3b621fd10922ca3a9c",0.801049,4.08424523557,"MultiShell 113","PreviousPipeline"
"435","6275cb867e46b90f4c38c14643937c041793a0a7b90580bc1c9a02145a04690e",0.776065,4.30902357055,"MultiShell 113","PreviousPipeline"
"436","c6c3f9310f0de85c03af9f5ce738a21c3316884058ecae526aeba454af514bff",0.763516,4.14162456583,"MultiShell 113","PreviousPipeline"
"437","009b8f6a3ba4cd9f76f6031a09fedabd1487e53e90014c930df7d413feddb94e",0.777822,4.34623351388,"MultiShell 113","PreviousPipeline"
"438","20a687e8e347f0b3682ccf0839559310bb46d2e6e9aef9aaf93ee77c977e276e",0.792492,3.70536247123,"MultiShell 113","PreviousPipeline"
"439","00b093955fb188cc4fec78da35b5bfb8e980a14ee82bdc9b78d5b5e290898ba6",0.786103,3.67612310204,"MultiShell 113","PreviousPipeline"
"440","9cda8bd74b25f39a42eb2e0c08b96194fb8d7e94557e696c9084008cb73eed4a",0.685619,4.93116435314,"MultiShell 113","PreviousPipeline"
"441","22eb3ba3a9d5cb0bd56803f827b6028bf9f99b69731ecdcbf5a9568a0c660c39",0.768178,3.88430880422,"MultiShell 113","PreviousPipeline"
"442","94eca59553c90c7fda451c6c9efd39226a3087945e550b5b711c5f329a852fec",0.79568,4.27874140199,"MultiShell 113","PreviousPipeline"
"443","9f514b4751abfa44690d7fed2949f8bfddb33a732f15624df2365d7c63f0f7c2",0.752798,3.84969776873,"MultiShell 113","PreviousPipeline"
"444","ca669448a40feed2d6e1c0899a7ef3da057034c3e9fb8f939e5cbd2753cb54eb",0.739052,3.98818698658,"MultiShell 113","PreviousPipeline"
"445","0d4182c395a9af85bf40e46a7be0e63e2377dcb6183d387b790144b579443b1d",0.760338,3.94933962254,"MultiShell 113","PreviousPipeline"
"446","d797e413dd09ac0483c6c0919036b9ab1d87b95cf5e151057fab728188325d30",0.805598,4.09607863455,"MultiShell 113","PreviousPipeline"
"447","bf942551c8f8e12c2835f026e332ff03fedd78ec78ecfc3c5c9faa8fb987063b",0.734178,4.0584434091,"MultiShell 113","PreviousPipeline"
"448","b4f97cc3a52deec89e128a2d4fcf6e46cd8dc04aec311e758289491a180358e7",0.767534,3.83678740833,"MultiShell 113","PreviousPipeline"
"449","dc6f4bf015196f0f53dfbb0d6efde9250a5660bad76d014c701f9328e820ac52",0.797726,4.06839064083,"MultiShell 113","PreviousPipeline"
"450","a02776de8ac065eb8c076db311ecfad3d539399e56e7b1ec20f1a0cd71daa6e7",0.630085,4.1031538223,"MultiShell 113","PreviousPipeline"
"451","6c691694fbd1132b9cb6518de4d4043b9ba011e11d204acf8c6f73c4af7a198f",0.75397,4.46684623155,"MultiShell 113","PreviousPipeline"
"452","1e63c1ba9104d0e2233fb0251953260b7121e22c8774f733c5dca5605a77384d",0.819319,3.78541933893,"MultiShell 113","PreviousPipeline"
"453","aa7c8d82117908c5eaa1cbe3e88fdceeb374448da63bab9d17a17bb79052de08",0.786461,4.06638866884,"MultiShell 113","PreviousPipeline"
"454","d2f0b04b03030de45305fc5a49eb6e1e7f596ba64f1c8919367f7c0c6e464002",0.756813,3.88066054749,"MultiShell 113","PreviousPipeline"
"455","4b93ac9c186e7301de9d1b31dc18f37079a3dcea8266b1019b255809b83b6ddc",0.780182,4.54446230913,"MultiShell 113","PreviousPipeline"
"456","fdfaa1952da00f9773f3dc9d0fbd4228fc1ef706a99a0fa3774a0cff9547dbec",0.790878,4.04618495209,"MultiShell 113","PreviousPipeline"
"457","362dbd14b53f2299fde6d05b918e736e5155216f641dd1a23ea864a0178625df",0.801639,3.97872300114,"MultiShell 113","PreviousPipeline"
"458","1040aead35caf42f50f5267d310d09470d0aab72855c7068a98947bf23149952",0.792778,3.92185584968,"MultiShell 113","PreviousPipeline"
"459","1b172cdbdcc9c9756868cba691533f96df5960091bfbf86cc59c0ea4dadb0bb1",0.777396,4.35587545903,"MultiShell 113","PreviousPipeline"
"460","cbf1c90f3d0400994913a913ff82bcc8f9a59f40f23aa4bb6b57311486361253",0.783182,4.43477847009,"MultiShell 113","PreviousPipeline"
"461","f01e434e5870896b1c4e8a3b65370553549edfb219cba9d03221d239c6c371d1",0.70647,4.1408050309,"MultiShell 113","PreviousPipeline"
"462","9353d2680bafc5a40a6e4e5be4208b62bdd4b176c21a22cb3f8e8d1b3b69f56a",0.813029,4.04724156819,"MultiShell 113","PreviousPipeline"
"463","81494c8d28a62014b872861f341562cbf04fa428b057f91d7a823bf67192a99f",0.767735,4.04466663761,"MultiShell 113","PreviousPipeline"
"464","13d14c754de527b9d5f3ed1dfc4e632fc289a93bb329205173e29008e72f8930",0.793395,3.99337857527,"MultiShell 113","PreviousPipeline"
"465","055fb1c49d3e3c94d3daf252aa51fc003ae3b5bad9c965212fe0c9a1e400834d",0.731527,3.97834532915,"MultiShell 113","PreviousPipeline"
"466","988199d8f446a7a266df843042c0e49ff65db09c4d34be377e5f495a15ba175f",0.827769,4.13879613703,"MultiShell 113","PreviousPipeline"
"467","2a099d9079cc9ed3eb2627325308aba92700268113b4b5415658b9b448748be9",0.754048,4.81061373289,"MultiShell 113","PreviousPipeline"
"468","94aee2f15aa6fde074b02342fcdfbfe8fd3ba7a12e597c3e78b15cf775837a49",0.819358,4.37528288034,"MultiShell 113","PreviousPipeline"
"469","940082225c3937a4b99d624bbbfd068539acf4b3fc17346c9b0b87634abd98d2",0.804068,4.03273373933,"MultiShell 113","PreviousPipeline"
"470","9ebcd2a16c9d86f92875d5a03aedf388ced9541a7145f7c9ce6ae00addf0c776",0.787425,3.85998196188,"MultiShell 113","PreviousPipeline"
"471","d596e9e16e9dcacc5bfe4118072f878e7d852615e00411deeec60563f12ca6a9",0.751681,3.63364630698,"MultiShell 113","PreviousPipeline"
"472","cbfe81d2d81fec08842380ef070b2466968444f815651305c05b4f0a267b59a9",0.793738,3.72621154233,"MultiShell 113","PreviousPipeline"
"473","334032c30c1633def71279944063150943c8288eb0c78f3dc895e550c87e7d54",0.800119,4.19734811777,"MultiShell 113","PreviousPipeline"
"474","e48dda013789d3163e4acb958f664bb9b5b8f6a99d0c7bcf1919dc32278eabdc",0.768814,4.27410129411,"MultiShell 113","PreviousPipeline"
"475","1a86248add2253ee10f3c084a0f229b07aa75b1212cad4abfb9e379fb67108cb",0.800825,4.06380477469,"MultiShell 113","PreviousPipeline"
"476","33178240c8bea8b18b5a2eeb85f4748237442b72f6072dbf199a41304c689cc4",0.798865,4.26205878355,"MultiShell 113","PreviousPipeline"
"477","611e4b8692fc4d6ca8b25e0688dfffa6533fa95040e71ab72ce9c1d2e4c3aa12",0.796401,4.12067276726,"MultiShell 113","PreviousPipeline"
"478","73a1708778ef3d0b695b156ef7dafd4fb95479138a552f500bbb8d38674c0424",0.814812,3.80961868181,"MultiShell 113","PreviousPipeline"
"479","cee622d2a743441371849203c6f3ecae526701542ad406f5777e9c83644206ab",0.797466,4.15784516296,"MultiShell 113","PreviousPipeline"
"480","870f54db09977eeb4005ec107b17616fa020cb665fa4bd25f196375c8f9e78b1",0.81714,3.92899999042,"MultiShell 113","PreviousPipeline"
"481","be6da8318fb7f11ce44c06df097466b5d04a7c84d53ca6b50945d1a87f535ba7",0.795335,4.10308751688,"MultiShell 113","PreviousPipeline"
"482","27b00cba396eac7854e9aaa01290b0ba45a1d548938b67716656e11545d48f2b",0.811952,4.11599074011,"MultiShell 113","PreviousPipeline"
"483","3904c880a100e2c3ad5fff66bdb602e8b0dc4fe71bd1a15bd0f57c7d8a1e5164",0.720052,4.76780818286,"MultiShell 113","PreviousPipeline"
"484","bfebd6557bcbd94d2f78a7472805016494386f1232507229848a37169873f65f",0.793271,4.4395489461,"MultiShell 113","PreviousPipeline"
"485","2c13b3cbd482725b46ee9ebed72ffc7a78586d8e0e13cb893768e851b911c77a",0.772407,3.71734772585,"MultiShell 113","PreviousPipeline"
"486","a353c6840a57e3afb0af2c7d59cd116ab9483271c0f4c07549a9a7e066fe9bcf",0.788456,3.90073298503,"MultiShell 113","PreviousPipeline"
"487","beb1e8c78efe783e415f191934973fafab95b4cba431d384f5204fe46d5d6adc",0.79548,3.93172544893,"MultiShell 113","PreviousPipeline"
"488","efc26723abe26ed609933853db973988feece8484a7fefcf779180785b223569",0.747424,4.77022803548,"MultiShell 113","PreviousPipeline"
"489","4771fb9705cc91228b468e6d8091a7e9f7635fdf6cb7e770663abe7a45087619",0.80005,3.77143670883,"MultiShell 113","PreviousPipeline"
"490","8f755c106325ca9b552de28c6a8d2ce2c12d466da90775a7beaade38c900c8e1",0.811436,4.17007501428,"MultiShell 113","PreviousPipeline"
"491","bb23c88f4534392d2668cdcc95d22b631dfb5dac3df5854ce886a1cc56ded587",0.806033,3.90836849404,"MultiShell 113","PreviousPipeline"
"492","25e58dbdc18f71434348e8a6699278ea42c1dcd687330d9d616670ebbc201d50",0.795422,4.24929746037,"MultiShell 113","PreviousPipeline"
"493","b630c332daa809bd8ce48109995bb25d3bda3ff1ca33fa11f12f733834f0f8d9",0.808553,3.86348848232,"MultiShell 113","PreviousPipeline"
"494","6542c29519fd6cc45adfa7042b7401594da9417480ba3d4f4c7b973cb1106af8",0.783529,3.86136677344,"MultiShell 113","PreviousPipeline"
"495","ab720c5ebbb4dd6aec9039d0dbd859a92e3ceb5db4d36352224b9106753bbc2d",0.753469,3.68805818901,"MultiShell 113","PreviousPipeline"
"496","498fc36342f4c68f6660c076aca393a841ed779ed03185cc2db1a5bc3dc2a676",0.713693,3.98672471349,"MultiShell 113","PreviousPipeline"
"497","1df3454951e44b6401f67db8ebeee63f0087e9de70df0b80e3b4f1b1fed46832",0.795408,4.04246353835,"MultiShell 113","PreviousPipeline"
"498","307b43fee7de586f581e69cf494feed7eb5e3299b3a9694a8eae45368386ed33",0.767286,3.93017202714,"MultiShell 113","PreviousPipeline"
"499","d3b1e792ec8d5d541474064601a12182ca5cd009bf1b779fd8581dfcdad66fad",0.780409,4.45366543212,"MultiShell 113","PreviousPipeline"
"500","124c986477cc2b2c097b2d90f14d341126d3db42f271c6e29741a0ec2a054073",0.797435,4.01092355381,"MultiShell 113","PreviousPipeline"
"501","e09c5df5eeae10f68daab0263a675b590bfab6238909953a0422f2f2d837a4f1",0.805382,4.01426410395,"MultiShell 113","PreviousPipeline"
"502","41e2c514f4edb477dfd631295132fd9007e2f967e0d111d0a71ca3f01eb91e48",0.755686,4.96827403767,"MultiShell 113","PreviousPipeline"
"503","c50bfb1220d49e44196eb67ce850903f91f424dcce65a4e690bbd9270c284d6f",0.773336,3.73231272823,"MultiShell 113","PreviousPipeline"
"504","f81bcd76719cbe90b3e8e4aa7280076c97d0c7317621288174b8dff1f078b98a",0.689923,3.7376968044,"MultiShell 113","PreviousPipeline"
"505","ee540606891686ef85bb8d98be0facb079db536f42d6f54c9d663d2ba9183bd0",0.80254,3.80468182653,"MultiShell 113","PreviousPipeline"
"506","7ea22ed6a1d65ea5101dc07130036659a125bd655c7866c258c6f18dd054e848",0.744114,4.15828531186,"MultiShell 113","PreviousPipeline"
"507","8769d5f14268a335f1e05d4af631efb57be4362393e27317279ac2647c11271d",0.785252,4.37077158099,"MultiShell 113","PreviousPipeline"
"508","88c118475c2df34236ce7c4a322602a2a3289ed6ab12838af62069a9ad348c1e",0.792547,4.55960060152,"MultiShell 113","PreviousPipeline"
"509","295d350d0e9fd4d0b1c0397ab95027df577ee0bca6c9b329133741f7f851d8d2",0.789054,3.98215782079,"MultiShell 113","PreviousPipeline"
"510","adc6b180f47ff8b799456caa22efe210fccc5c7d3c6be629ddf592e0e2da4a2b",0.818585,4.30834155688,"MultiShell 113","PreviousPipeline"
"511","075cfee83ce63f6dd7d505d48a7c26ac214cabfa8d1c1f2dab692892f876d78b",0.760844,4.11992105666,"MultiShell 113","PreviousPipeline"
"512","dfa01e6c6a9995260283412190b18c54fe71c895375ed4e00cad319edcb7f449",0.697197,4.35912775754,"MultiShell 113","PreviousPipeline"
"513","90c34e4bdad8740962f28561b042a1fc3eba0b3079935ab34f684b33132b9bb5",0.796056,4.16919211056,"MultiShell 113","PreviousPipeline"
"514","efdc99f1746ce090ed115be96ac4e370eda7519248dde0e2284e013e928ea9cd",0.737346,3.75234570146,"MultiShell 113","PreviousPipeline"
"515","11043e76fd66063d6537548373dd0dc2227147aa78c15fbd22b0d7ba8e1bb24f",0.823557,4.26536602663,"MultiShell 113","PreviousPipeline"
"516","ef7100a9aa090b9417fac134f5ef136f2b2c0a8253c4bc8c7630e10c5b016f9a",0.809954,4.03952907571,"MultiShell 113","PreviousPipeline"
"517","e4f1b20c045832198cd0a0f16a9d78556c7538ba04c1e81513a08f4448cac760",0.747267,3.52766567148,"MultiShell 113","PreviousPipeline"
"518","bb9ff3366f00df1c2e72cc7918eb3cdfe5ec6d53be79eebebaf30390a5aad849",0.771518,4.89240947546,"MultiShell 113","PreviousPipeline"
"519","c213029079b297e1df26c37a350110e398637cd042b5ca7e28810b1ec0a5230f",0.784441,3.87862196166,"MultiShell 113","PreviousPipeline"
"520","e424bc673a337d00cef95a98540f241016b50ef4ec1547cb064b71f959afde8a",0.736691,3.70080134328,"MultiShell 113","PreviousPipeline"
"521","aae96b76a16a80e3f71efbdfd82979be1cd78b5415bf9ae47a42a6ca4912b622",0.814084,3.9685193643,"MultiShell 113","PreviousPipeline"
"522","f5e0adbce72af5c26872e66cea0b9508bb882eabab2f0e690fdd45b715d1ee53",0.763422,4.28236980253,"MultiShell 113","PreviousPipeline"
"523","8f05041ac26dfad4a90f72f343c49193045693f1e5d7139b3bc310bcccce972a",0.777616,3.92864956725,"MultiShell 113","PreviousPipeline"
"524","4f3af2aeeaeef41383010a757be6b1f7e731ae8095020c95edf9f3f2a2f4ec43",0.768816,4.0854411804,"MultiShell 113","PreviousPipeline"
"525","e17d95dfe340d6e0bc3e6f82fe08a3d639a8e618865d58529a37c7067fa6d2b7",0.80626,3.82359790766,"MultiShell 113","PreviousPipeline"
"526","9a9022a41a5a6a226e7ce98fe17896ee30df8f1890b9dadeb0746fa880c2a674",0.790143,3.68354134382,"MultiShell 113","PreviousPipeline"
"527","194584e209f3fc458052cfd96cf3005a87dc386e1d36409288f217853a7562f0",0.802231,4.10920260364,"MultiShell 113","PreviousPipeline"
"528","34c763009fd8176740914cb20f061b4d9035179732a2e947c3b489bfe0d50255",0.802832,4.1777930955,"MultiShell 113","PreviousPipeline"
"529","4a0cc2374ed0199a2cb68fc4dbcb39ee538771bb048b5062a52bef38db8f53d4",0.780851,4.20276435042,"MultiShell 113","PreviousPipeline"
"530","32ea05228423f71921610b9cef23e0b19f44d0c51dd1ffb467d08fa6881dd060",0.742469,3.74727863947,"MultiShell 113","PreviousPipeline"
"531","5b25906ad927b68d19ac46ac17ec472d57869ab76cf42e5a78894b7a3114bf35",0.792546,4.18976892666,"MultiShell 113","PreviousPipeline"
"532","ed46d110890066850a50245e1daa50655f3b21e833d2722b2c947ad736b68477",0.762152,3.6502149484,"MultiShell 113","PreviousPipeline"
"533","d1e1b158d29e770c40ef7c7e8ef955a6e5db86fa8a1dd164b36dca313f4a920c",0.813466,3.96211699132,"MultiShell 113","PreviousPipeline"
"534","c56617f18bde4798a5c311d39871486b385ec10f54da5883d3e9613c693e1336",0.809773,4.33580096872,"MultiShell 113","PreviousPipeline"
"535","7c47caf4bf71d78384d21bfc19b4de9b3512be30f8439138d010159a65810566",0.803625,3.8184371944,"MultiShell 113","PreviousPipeline"
"536","de660e9756373a47fcf4c3355069f31e79e9af3e13a4a36fe4c450ed36715c0a",0.78922,4.22698194713,"MultiShell 113","PreviousPipeline"
"537","83569a40fd8436f75a7c29b243be082a49dc4a11d5f8e873b1b29a42412fb5f7",0.775299,3.84581218629,"MultiShell 113","PreviousPipeline"
"538","6ac320addd77fb08f11a80bbab646e0de71e92230e6c6e2789a4c40cf548c35b",0.793041,3.67655573059,"MultiShell 113","PreviousPipeline"
"539","192211e1398a9f6c3594d3674bf8012e78be2c4e31d4d737335046c8ddbcf431",0.762788,3.80231157645,"MultiShell 113","PreviousPipeline"
"540","66396aa9f4ef5b1349328028087f909d4a4eb3bd3e5551929ca199c7cefb3178",0.807537,4.39329936032,"MultiShell 113","PreviousPipeline"
"541","910cd1ac036233ad0b226cfd0a6d0a36fe19fc2c0b0b94da3525fbc66dbed941",0.837987,4.13706381345,"MultiShell 113","PreviousPipeline"
"542","a1845d4b520c8950e8c2c116e7cdfbea36688e39cbdf3175d2b9837607545ceb",0.814379,3.97474053571,"MultiShell 113","PreviousPipeline"
"543","ad726245291e256114050c7a6805a81e932924a05679ef76e3a6304517091637",0.734869,3.80861594209,"MultiShell 113","PreviousPipeline"
"544","ab7bc2a90db227624c16ca4bdc5bb42d8159ec78e0bb34cd4c0c3f9cd1b771dc",0.778507,3.77537713983,"MultiShell 113","PreviousPipeline"
"545","738746da8e1d36196b9f5df16985e1f883fdece09bb75f172bc1b22159f85b75",0.796719,4.01106611804,"MultiShell 113","PreviousPipeline"
"546","c2f2107e907468e7e337bd604ee61efa9ae52c0428d9807dc62027035267b5af",0.787805,4.17901226179,"MultiShell 113","PreviousPipeline"
"547","26dc44b5f298a5da00b1055da8e026f46572912712fd57fda74f804836f5185d",0.809596,3.8317421312,"MultiShell 113","PreviousPipeline"
"548","a7e18679f7ccbd9b4c3622ee1ef6756521b870a9c2757d417491449ae3f769a1",0.785684,4.37234022867,"MultiShell 113","PreviousPipeline"
"549","7d9886741cd0aedb4201a43bc12fd0902ff7b85f993cee8527138141df9d4b05",0.766603,4.38468656455,"MultiShell 113","PreviousPipeline"
"550","c5cf31c994a9abb20554a027b03cb8fb611724e6f248941bb427a85fb7ff7993",0.668272,4.4728526702,"MultiShell 113","PreviousPipeline"
"551","bc5e2c458868169a84ae5ab9bc3d05ac74c52597821105e14792de660aaf7fff",0.916346,4.92386780552,"DTI 64","PreviousPipeline"
"552","23ba41ed2cdd4af47aee2805aadab2b7fac224391d7b5ed2394d6ad6bb1bc3d1",0.937397,5.38625213171,"DTI 64","PreviousPipeline"
"553","3c423374c825cdb521adf0186f66a2600d00920655c39b76411cfbc0abad815d",0.931109,5.1507238535,"DTI 64","PreviousPipeline"
"554","0c488b249ba7808d7616d470f9903e54ce795729c4ae9788e40083a274257cf5",0.911008,4.98720423717,"DTI 64","PreviousPipeline"
